canonical_smiles,MW,AMW
Cl.Oc1nc2cc3cc(OCCCCc4nnnn4C4CCN(CC5CCCCC5)CC4)ccc3[nH]c-2n1,541.17,7.21559999999999
Cc1ccccc1S(=O)(=O)N[C@@H](CNC(=O)C[C@@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O.O=C(O)C(F)(F)F,601.62,8.97940298507462
CC#CCC(C)[C@H](O)/C=C/[C@H]1[C@H](O)C[C@]2(C#CCCCBr)C/C(=C/CCCC(=O)O)C[C@H]12,505.54,7.32666666666666
O=C(O)COc1cccc(/C=C\c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,397.45,8.11122448979591
CCOC(=O)/C(=N\O)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,403.51,8.07019999999999
c1ccc(CC(Nc2nc3ccccc3s2)c2ccccc2)cc1,330.48,7.86857142857142
CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,410.55,6.22045454545454
C[C@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)c1cccc2ccccc12)C(=O)Nc1ccccc1,500.03,8.06499999999999
CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,449.73,7.25370967741935
c1ccc(CC(Nc2nc3ccccc3o2)c2ccccc2)cc1,314.41,7.48595238095237
CCCC(CCC)CN1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,543.189999999999,7.05441558441558
CCOC(=O)C(Cc1ccc(Cl)cc1)Nc1nc2ccccc2s1,360.89,8.80219512195121
CCCCS(=O)(=O)N[C@@H](CNC(=O)C1CCC2(CC1)CCN(c1ccncc1)CC2)C(=O)O,480.699999999999,6.96666666666666
Cc1cc2c(cc1O)CCc1c-2ccc(O)c1C,240.32,7.06823529411764
COC(=O)c1cc2c(cc1C(=O)OC)[C@@]1(C)CCC[C@](C)(C(=O)O)C1C=C2,372.45,7.30294117647058
OCCc1cccc(OCCCc2cc3c(cc2O)CCO3)c1,314.41,6.98688888888888
N=C(N)c1ccc(-c2ccc(N3CCN(CC(=O)O)CC3)nc2)cc1,339.44,7.3791304347826
N#Cc1cc(-c2ccoc2)c2ccc(OCc3ccnc(C4(O)CCOCC4)c3)cc2c1,426.5,7.89814814814814
O=C(O)COc1cccc(C[C@@H]2CCCC(O)=C2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,481.58,7.64412698412698
CCCCCC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,458.67,6.46014084507042
CCc1cc2cc(C(=O)C3Cc4ccccc4C3)ccc2nc1C,315.44,7.00977777777777
CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/C3CC[C@@H](OCC(=O)NCCc4ccccc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,953.349999999999,6.44155405405405
CCCc1c(OCCCOc2ccc(C(=O)NC)c(OC)c2CC2CC2)ccc2c1OC(C(=O)O)CC2,511.67,6.91445945945945
CN1CCC(c2cc(-c3ccc(F)cc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,518.87,9.10298245614035
O=C(O)CC(c1ccc(OCc2ccc3ccccc3n2)cc1)c1ccc(OCc2ccc3ccccc3n2)cc1,540.65,7.83550724637681
NC(=O)CNC(=O)[C@@H]1CCCCNC(=O)OCCC[C@H](C(=O)NO)[C@@H](Cc2ccc(-c3ccccc3C(F)(F)F)cc2)C(=O)N1,635.709999999999,7.84827160493827
O=C(NC[C@H](NS(=O)(=O)c1ccccc1)C(=O)O)c1cc2c(s1)CCN(CCC1CCNCC1)C2=O,534.72,8.10181818181817
CCC/N=C(\N)c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CC3)cc1,393.53,7.02732142857142
CCOC(=O)CC1CCN(C(=O)C(C)(C)C(CC)NC(=O)c2ccc(C(=N)N3CCC(O)CC3)cc2F)CC1,546.759999999999,6.66780487804877
